Piece,Control,FTC, FCe,pct,classify,Grade,    Cold, Cold,FMX, FMX+,lock,Hot,   Hot,,Temp Thick, CBX, Opr,Opr,   Opr,  Opr ,     Op,   FTC1,FTC2,FTS,FSYS, Thd,  Clr,  Prm, Prm , Flt,TL,     Spd,Spd,Acc,Dly,Slp,Spr,Skd,FTC,Slw,New,Ctr,Cur,Spd,Lpr,Rset,Opr,Spy,CTC,Smp,Rej,Mat, Prd,  Lheat,  Slope,  Slope , Slope ,Surf , Pred,  Meas ,  FSU,   ClrMax ,FTCPrd,  Tail, Decel,    Prd , XBar,Dly,    Msrd , Ctrl,  HiAcc, Zoom,Burst,HiAcl, Smp,  Adj, -----, -----,-----,-----,-----,-----,-----,---FTPRP-----,-----,-----,-----,-----,-----,-----, -----,-----,-----,-----,FTAPP-----,-----,-----,-----
Id     ,  startTime  , OK, No,  on,pce, Name ,    Thick, Wid , Temp, Off , -onT, Thick,  Wid , Off , Off,    On ,  ThdSpd , TlSpd , Speed, TlDecl ,   Acc1  ,Gt  , Gt ,  Gt , Burst,spdLm,SpdLm,Ctrl,TlDcl,TVD,SpdAch,Imd,Dly,Man,Clr,Vld,Avl,Mrk,Dsc,Int,Ref,Int,Lim,Lim,Sat,Req, Int,Chg,Hld,Mis,ect,cod, tmp,  Mult,   Hd,     Tl,      Full ,  EnTmp,  ThdSpd, ThdSpd,  MaxSpd , HdSpd ,MaxSpd  ,  Spd ,  Rate, Len ,Len Dist , Len , Len , Perm , Perm, Perm , StTmp,  Len ,  NAcl, FAM, GRT  ,DlyDst, Dly ,TlSpd ,TlRate, clrHSp, DclStd, Burst,  Hi_Acl ,Zoom ,AclRot, AclMin ,AclMax, Fam, Grt ,AclIdx, TempV ,  NormAcl, Cor[0], AclBase , cor[1], AvgSlp
90727500400  ,10:10:53.572 , T ,   1,  71, F , R3001010     ,  4.500 , 770 , 860 , 872 , 872 , 4.853 , 778 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     873,   0.000,  -1.241,  -1.095,  -1.140  1069  ,   5.30,   5.30,  10.14,   9.00,   5.30,   8.88,  -0.20,   184.6,   27.8, 105.7,   283.7,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   8,    0.0,    F,   7.50,  -0.20,   9.00,     6,    T,     0.080,    T,   0.0,   0.000,  0.020,   2,   8,     0, -21.840,   0.006,  -0.010,   0.050,  -0.084, -1.470,
90727500500  ,10:13:36.855 , T ,   1,  65, F , R3001010     ,  4.500 , 770 , 860 , 872 , 872 , 4.853 , 778 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     873,   0.000,  -1.547,  -1.088,  -1.225  1082  ,   5.30,   5.30,  10.13,   9.00,   5.30,   8.88,  -0.20,   184.6,   27.8, 96.7,   282.6,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   8,    0.0,    F,   7.50,  -0.20,   9.00,     6,    T,     0.080,    T,   0.0,   0.000,  0.020,   2,   8,     0, -21.840,   0.006,  -0.010,   0.050,  -0.084, -1.470,
90727500600  ,10:16:19.981 , T ,   1,  66, F , R3001010     ,  4.500 , 770 , 860 , 872 , 872 , 4.853 , 778 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     871,   0.000,  -1.376,  -1.143,  -1.190  1074  ,   5.30,   5.30,  10.15,   9.00,   5.30,   8.88,  -0.20,   184.6,   27.8, 105.7,   283.4,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   8,    0.0,    F,   7.50,  -0.20,   9.00,     6,    T,     0.080,    T,   0.0,   0.000,  0.020,   2,   8,     0, -21.840,   0.006,  -0.010,   0.050,  -0.084, -1.470,
90727500700  ,10:19:03.397 , T ,   1,  71, F , R3001010     ,  4.500 , 770 , 860 , 872 , 872 , 4.853 , 778 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     872,   0.000,  -1.083,  -1.135,  -1.105  1061  ,   5.30,   5.30,  10.16,   9.00,   5.30,   8.88,  -0.20,   184.6,   27.8, 96.7,   278.8,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   8,    0.0,    F,   7.50,  -0.20,   9.00,     6,    T,     0.080,    T,   0.0,   0.000,  0.020,   2,   8,     0, -21.840,   0.006,  -0.010,   0.050,  -0.084, -1.470,
90727500800  ,10:21:46.390 , T ,   1,  66, F , R3001010     ,  4.500 , 770 , 860 , 872 , 872 , 4.853 , 778 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     868,   0.000,  -1.086,  -1.158,  -1.148  1066  ,   5.30,   5.30,  10.14,   9.00,   5.30,   8.88,  -0.20,   184.6,   27.8, 105.7,   281.2,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   8,    0.0,    F,   7.50,  -0.20,   9.00,     6,    T,     0.080,    T,   0.0,   0.000,  0.020,   2,   8,     0, -21.840,   0.006,  -0.010,   0.050,  -0.084, -1.470,
90727500900  ,10:24:27.116 , T ,   1,  67, F , R3001010     ,  4.500 , 770 , 860 , 872 , 872 , 4.853 , 778 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     875,   0.000,  -1.007,  -1.066,  -1.084  1062  ,   5.30,   5.30,  10.15,   9.00,   5.30,   8.88,  -0.20,   184.6,   27.8, 96.7,   279.7,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   8,    0.0,    F,   7.50,  -0.20,   9.00,     6,    T,     0.080,    T,   0.0,   0.000,  0.020,   2,   8,     0, -21.840,   0.006,  -0.010,   0.050,  -0.084, -1.470,
90727501000  ,10:27:05.283 , T ,   1,  72, F , R3001010     ,  4.500 , 770 , 860 , 872 , 872 , 4.853 , 778 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     874,   0.000,  -1.093,  -1.080,  -1.100  1062  ,   5.30,   5.30,  10.15,   9.00,   5.30,   8.88,  -0.20,   182.9,   27.5, 105.7,   282.8,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   8,    0.0,    F,   7.50,  -0.20,   9.00,     6,    T,     0.080,    T,   0.0,   0.000,  0.020,   2,   8,     0, -21.840,   0.006,  -0.010,   0.050,  -0.084, -1.470,
90727600100  ,10:29:48.254 , T ,   1,  69, F , R3001010     ,  5.500 , 850 , 860 , 872 , 872 , 5.864 , 859 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     873,   0.000,  -1.218,  -1.242,  -1.244  1075  ,   4.74,   4.74,   7.40,   8.50,   4.74,   8.39,  -0.08,   175.6,   30.0, 96.7,   227.3,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   9,    0.0,    F,   7.00,  -0.08,   8.50,     6,    T,     0.070,    T,   0.0,   0.000,  0.020,   2,   9,     0, -25.704,   0.008,  -0.007,   0.050,   0.012, -1.180,
90727600200  ,10:32:31.962 , T ,   1,  73, F , R3001010     ,  5.500 , 850 , 860 , 872 , 872 , 5.864 , 859 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     873,   0.000,  -1.380,  -1.229,  -1.302  1085  ,   4.63,   4.63,   7.34,   8.50,   4.63,   8.39,  -0.08,   174.1,   29.8, 105.7,   226.0,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   9,    0.0,    F,   7.00,  -0.08,   8.50,     6,    T,     0.070,    T,   0.0,   0.000,  0.020,   2,   9,     0, -25.704,   0.008,  -0.007,   0.050,   0.012, -1.180,
90727600300  ,10:35:16.988 , T ,   1,  69, F , R3001010     ,  5.500 , 850 , 860 , 872 , 872 , 5.864 , 859 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     873,   0.000,  -1.090,  -1.170,  -1.231  1068  ,   4.86,   4.86,   7.47,   8.50,   4.86,   8.40,  -0.08,   175.6,   30.0, 96.7,   229.4,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   9,    0.0,    F,   7.00,  -0.08,   8.50,     6,    T,     0.070,    T,   0.0,   0.000,  0.020,   2,   9,     0, -25.704,   0.008,  -0.007,   0.050,   0.012, -1.180,
90727600400  ,10:38:00.595 , T ,   1,  70, F , R3001010     ,  5.500 , 850 , 860 , 872 , 872 , 5.864 , 859 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     870,   0.000,  -1.123,  -1.142,  -1.213  1069  ,   4.80,   4.80,   7.44,   8.50,   4.80,   8.40,  -0.08,   174.1,   29.8, 105.7,   227.5,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   9,    0.0,    F,   7.00,  -0.08,   8.50,     6,    T,     0.070,    T,   0.0,   0.000,  0.020,   2,   9,     0, -25.704,   0.008,  -0.007,   0.050,   0.012, -1.180,
90727600500  ,10:40:41.425 , T ,   1,  60, F , R3001010     ,  5.500 , 850 , 860 , 872 , 872 , 5.864 , 859 , 12 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   F ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   T,   F,   2,     902,   0.000,  -0.978,  -0.971,  -1.006  1082  ,   5.50,   5.50,   7.45,   8.50,   5.50,   8.39,  -0.08,   175.6,   30.0, 96.7,   232.0,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   9,    0.0,    F,   7.00,  -0.08,   8.50,     6,    T,     0.070,    T,   0.0,   0.000,  0.020,   2,   9,     0, -25.704,   0.008,  -0.007,   0.050,   0.012, -1.180,
90727600600  ,10:43:28.892 , T ,   1,  70, F , R3001010     ,  5.500 , 850 , 860 , 860 , 860 , 5.863 , 859 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     872,   0.000,  -1.244,  -1.219,  -1.176  1083  ,   4.60,   4.60,   7.35,   8.50,   4.60,   8.39,  -0.08,   168.2,   28.8, 105.7,   219.1,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   9,    0.0,    F,   7.00,  -0.08,   8.50,     6,    T,     0.070,    T,   0.0,   0.000,  0.020,   2,   9,     0, -25.704,   0.008,  -0.007,   0.050,   0.012, -1.180,
90727600700  ,10:46:14.678 , T ,   1,  68, F , R3001010     ,  5.500 , 850 , 860 , 860 , 860 , 5.863 , 859 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     F,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     864,   0.000,  -0.976,  -1.154,  -1.193  1066  ,   4.60,   4.60,   7.45,   8.50,   4.60,   8.39,  -0.08,   175.6,   30.0, 96.7,   228.5,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   9,    0.0,    F,   7.00,  -0.08,   8.50,     6,    T,     0.070,    T,   0.0,   0.000,  0.020,   2,   9,     0, -25.704,   0.008,  -0.007,   0.050,   0.012, -1.180,
90727600800  ,10:48:58.588 , T ,   1,  74, F , R3001010     ,  5.500 , 850 , 860 , 860 , 860 , 5.863 , 859 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     867,   0.000,  -1.303,  -1.181,  -1.289  1076  ,   4.60,   4.60,   7.40,   8.50,   4.60,   8.39,  -0.08,   175.6,   30.0, 105.7,   229.0,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   9,    0.0,    F,   7.00,  -0.08,   8.50,     6,    T,     0.070,    T,   0.0,   0.000,  0.020,   2,   9,     0, -25.704,   0.008,  -0.007,   0.050,   0.012, -1.180,
90727600900  ,10:51:44.744 , T ,   1,  75, F , R3001010     ,  5.500 , 850 , 860 , 860 , 860 , 5.863 , 859 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     865,   0.000,  -1.356,  -1.250,  -1.294  1075  ,   4.60,   4.60,   7.40,   8.50,   4.60,   8.39,  -0.08,   175.6,   30.0, 96.7,   226.3,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   9,    0.0,    F,   7.00,  -0.08,   8.50,     6,    T,     0.070,    T,   0.0,   0.000,  0.020,   2,   9,     0, -25.704,   0.008,  -0.007,   0.050,   0.012, -1.180,
90727601000  ,10:54:30.182 , T ,   1,  76, F , R3001010     ,  5.500 , 850 , 860 , 860 , 860 , 5.863 , 859 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     863,   0.000,  -1.232,  -1.224,  -1.264  1071  ,   4.60,   4.60,   7.43,   8.50,   4.60,   8.39,  -0.08,   175.6,   30.0, 105.7,   226.7,    0.0,   F,     F,     F,       0,   4.0,   0.01,  2,   9,    0.0,    F,   7.00,  -0.08,   8.50,     6,    T,     0.070,    T,   0.0,   0.000,  0.020,   2,   9,     0, -25.704,   0.008,  -0.007,   0.050,   0.012, -1.180,
90727700100  ,10:57:16.181 , T ,   1,  66, F , R3001010     ,  7.500 , 850 , 860 , 860 , 860 , 7.885 , 859 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     891,   0.000,  -1.313,  -1.145,  -1.184  1086  ,   3.70,   3.70,   5.58,   6.80,   3.70,   7.38,  -0.06,   130.6,   30.0, 96.7,   170.0,    0.0,   F,     F,     F,       0,   2.5,   0.01,  2,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   2,  11,     0, -38.279,   0.005,   0.157,   0.050,   0.009, -1.207,
90727700200  ,11:00:02.571 , T ,   1,  66, F , R3001010     ,  7.500 , 850 , 860 , 860 , 860 , 7.885 , 859 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     883,   0.000,  -1.064,  -1.175,  -1.119  1075  ,   3.70,   3.70,   5.63,   6.80,   3.70,   7.38,  -0.06,   130.6,   30.0, 105.7,   170.9,    0.0,   F,     F,     F,       0,   2.5,   0.01,  2,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   2,  11,     0, -38.279,   0.005,   0.157,   0.050,   0.009, -1.207,
90727700300  ,11:02:46.446 , T ,   1,  67, F , R3001010     ,  7.500 , 850 , 860 , 860 , 860 , 7.885 , 859 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  F,     T,     F,     T,    F,     F,   T,      F,   T,   F,   T,   T,   F,   F,   F,   F,   F,   T,   F,   F,   F,   F,    T,   F,   F,   F,   F,   2,     888,   0.000,  -1.166,  -1.045,  -1.169  1079  ,   3.70,   3.70,   5.61,   6.80,   3.70,   7.38,  -0.06,   130.6,   30.0, 96.7,   170.4,    0.0,   F,     F,     F,       0,   2.5,   0.01,  2,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   2,  11,     0, -38.279,   0.005,   0.157,   0.050,   0.009, -1.207,
90727700400  ,11:05:29.896 , T ,   1,  65, T , R3001010     ,  7.500 , 850 , 860 , 860 , 860 , 7.885 , 859 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  T,     T,     F,     T,    F,     F,   T,      T,   F,   F,   F,   T,   F,   F,   F,   F,   F,   F,   F,   F,   F,   F,    F,   F,   F,   F,   F,   2,     891,   0.000,  -1.237,  -1.107,  -1.171  1085  ,   3.70,   3.70,   5.58,   6.80,   3.89,   7.38,  -0.06,   130.6,   30.0, 14.8,   171.0,  154.8,   F,     F,     F,       0,   2.5,   0.01,  2,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   2,  11,     0, -38.279,   0.005,   0.157,   0.050,   0.009, -1.207,
90727700500  ,11:08:16.082 , T ,   1,  64, T , R3001010     ,  7.500 , 850 , 860 , 860 , 860 , 7.885 , 859 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  T,     T,     F,     T,    F,     F,   T,      T,   F,   F,   F,   T,   F,   F,   F,   F,   F,   F,   F,   F,   F,   F,    F,   F,   F,   F,   F,   2,     883,   0.000,  -0.856,  -1.043,  -1.079  1068  ,   3.70,   3.70,   5.65,   6.80,   3.86,   7.39,  -0.06,   130.6,   30.0, 14.8,   171.2,  152.8,   F,     F,     F,       0,   2.5,   0.01,  2,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   2,  11,     0, -20.279,   0.005,   0.182,   0.050,  -0.006, -1.189,
90727700600  ,11:11:01.845 , T ,   1,  65, T , R3001010     ,  7.500 , 850 , 860 , 860 , 860 , 7.885 , 859 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  T,     T,     F,     T,    F,     F,   T,      T,   F,   F,   F,   T,   F,   F,   F,   F,   F,   F,   F,   F,   F,   F,    F,   F,   F,   F,   F,   2,     889,   0.000,  -1.453,  -1.170,  -1.236  1088  ,   3.70,   3.70,   5.58,   6.80,   3.90,   7.38,  -0.06,   130.6,   30.0, 14.8,   170.5,  153.7,   F,     F,     F,       0,   2.5,   0.01,  2,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   2,  11,     0,  -2.279,   0.005,   0.149,   0.050,  -0.009, -1.134,
90727700800  ,11:28:43.060 , T ,   1,  63, T , R3001010     ,  7.500 , 850 , 860 , 860 , 860 , 7.885 , 859 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  T,     T,     F,     T,    F,     F,   T,      T,   F,   F,   F,   T,   F,   F,   F,   F,   F,   F,   F,   F,   F,   F,    F,   F,   F,   F,   F,   2,     885,   0.000,  -1.258,  -1.009,  -1.181  1084  ,   3.70,   3.70,   5.59,   6.80,   3.88,   7.38,  -0.06,   129.5,   29.8, 14.8,   166.2,  147.5,   F,     F,     F,       0,   2.5,   0.01,  2,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   2,  11,     0,  -9.607,   0.005,   0.182,   0.050,  -0.019, -1.185,
90727700900  ,11:31:27.698 , T ,   1,  68, T , R3001010     ,  7.500 , 850 , 860 , 860 , 860 , 7.885 , 859 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  T,     T,     F,     T,    F,     F,   T,      T,   F,   F,   F,   T,   F,   F,   F,   F,   F,   F,   F,   F,   F,   F,    F,   F,   F,   F,   F,   2,     880,   0.000,  -1.188,  -1.141,  -1.141  1073  ,   3.70,   3.70,   5.63,   6.80,   3.89,   7.38,  -0.06,   133.8,   30.8, 14.8,   209.4,  192.7,   F,     F,     F,       0,   2.5,   0.01,  2,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   2,  11,     0,  -8.447,   0.005,   0.214,   0.050,  -0.030, -1.183,
90727701000  ,11:39:12.345 , T ,   1,  65, T , R3001010     ,  7.500 , 850 , 860 , 860 , 860 , 7.885 , 859 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,   0.00,   0.00,   T ,   F ,   T ,  T,     T,     F,     T,    F,     F,   T,      T,   F,   F,   F,   T,   F,   F,   F,   F,   F,   F,   F,   F,   F,   F,    F,   F,   F,   F,   F,   2,     883,   0.000,  -1.023,  -1.113,  -1.114  1074  ,   3.70,   3.70,   5.61,   6.80,   3.87,   7.38,  -0.06,   129.5,   29.8, 14.8,   155.9,  137.6,   F,     F,     F,       0,   2.5,   0.01,  2,  11,    0.0,    F,   6.00,  -0.06,   6.80,     6,    T,     0.050,    T,   0.0,   0.000,  0.015,   2,  11,     0,   9.553,   0.005,   0.182,   0.050,  -0.047, -1.162,
90727800600  ,12:16:08.737 , T ,   1,  78, T , R3001010     , 11.500 , 950 , 860 , 860 , 860 ,11.929 , 960 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,  -0.32,   0.00,   T ,   F ,   T ,  T,     T,     F,     T,    F,     F,   T,      T,   F,   F,   F,   T,   F,   F,   F,   F,   F,   F,   F,   F,   F,   F,    F,   F,   F,   F,   F,   2,     873,   0.000,  -1.209,  -1.202,  -1.177  1084  ,   2.50,   2.50,   4.50,   5.60,   2.64,   6.33,  -0.37,    84.4,   28.5, 10.0,   116.8,  105.1,   F,     F,     F,       0,   2.5,   0.01,  2,  13,    0.0,    F,   5.00,  -0.05,   5.60,     6,    T,     0.015,    T,   0.0,   0.000,  0.010,   2,  13,     0,  40.000,   0.002,   0.044,   0.050,  -0.007, -1.146,
90727800700  ,12:38:22.004 , T ,   1,  81, T , R3001010     , 11.500 , 950 , 860 , 860 , 860 ,11.929 , 960 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,  -0.32,   0.00,   F ,   T ,   T ,  T,     T,     F,     T,    F,     F,   T,      T,   F,   F,   F,   T,   T,   F,   F,   F,   F,   F,   F,   F,   F,   F,    F,   F,   F,   T,   F,   2,     865,   0.000,  -0.907,  -1.036,  -1.087  1075  ,   2.50,   2.50,   4.51,   5.60,   2.63,   6.33,  -0.37,    86.6,   29.3, 10.0,   122.3,    0.0,   T,     T,     F,     823,   2.5,   0.00,  2,  13,    0.0,    F,   5.00,  -0.05,   5.60,     6,    T,     0.015,    T,   0.0,   0.000,  0.010,   2,  13,     0,  40.000,   0.002,   0.012,   0.050,  -0.014, -1.162,
90727800800  ,12:41:04.928 , T ,   1,  73, T , R3001010     , 11.500 , 950 , 860 , 860 , 860 ,11.929 , 960 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,  -0.32,   0.00,   T ,   F ,   F ,  T,     T,     F,     T,    F,     F,   T,      T,   F,   F,   F,   T,   F,   F,   F,   F,   F,   F,   F,   F,   F,   F,    F,   F,   F,   F,   F,   2,     897,   0.000,  -1.211,  -0.986,  -1.152  1083  ,   3.00,   3.00,   4.52,   5.60,   3.12,   6.33,  -0.37,    86.6,   29.3, 12.0,   124.0,  107.1,   T,     F,     F,     832,   2.5,   0.01,  2,  13,    0.0,    F,   5.00,  -0.05,   5.60,     6,    T,     0.015,    T,   0.0,   0.000,  0.010,   2,  13,     0,  40.000,   0.002,   0.044,   0.050,  -0.008, -1.162,
90727800900  ,12:43:52.166 , T ,   1,  72, T , R3001010     , 11.500 , 950 , 860 , 860 , 860 ,11.929 , 960 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,  -0.32,   0.00,   T ,   F ,   F ,  T,     T,     F,     T,    F,     F,   T,      T,   F,   F,   F,   T,   F,   F,   F,   F,   F,   F,   F,   F,   F,   F,    F,   F,   F,   F,   F,   2,     896,   0.000,  -0.736,  -0.800,  -0.835  1081  ,   3.00,   3.00,   4.52,   5.60,   3.10,   6.33,  -0.37,    85.9,   29.0, 12.0,   123.3,  107.7,   F,     F,     F,     812,   2.5,   0.00,  2,  13,    0.0,    F,   5.00,  -0.05,   5.60,     6,    T,     0.015,    T,   0.0,   0.000,  0.010,   2,  13,     0,  22.000,   0.002,   0.077,   0.050,   0.025, -1.157,
90727801000  ,12:46:35.988 , T ,   1,  57, T , R3001010     , 11.500 , 950 , 860 , 860 , 860 ,11.929 , 960 ,  0 ,  0.300 , T,   0.00,   1.20,   8.00,  -0.32,   0.00,   T ,   F ,   F ,  T,     T,     F,     T,    F,     F,   T,      T,   F,   F,   F,   T,   F,   F,   F,   F,   F,   F,   F,   F,   F,   F,    F,   F,   F,   F,   F,   2,     898,   0.000,  -0.654,  -0.956,  -0.843  1078  ,   3.00,   3.00,   4.52,   5.60,   3.10,   6.33,  -0.37,    86.6,   29.3, 12.0,   125.6,  110.1,   F,     F,     F,       0,   2.5,   0.00,  2,  13,    0.0,    F,   5.00,  -0.05,   5.60,     6,    T,     0.015,    T,   0.0,   0.000,  0.010,   2,  13,     0,  40.000,   0.003,   0.044,   0.050,  -0.008, -0.996,
